id_compra,id_jugador,id_juego,monto,fecha
7989,4124,142,22.79,3/29/2025
4921,2837,264,22.78,2/24/2025
7248,333,75,22.77,4/17/2025
7759,3713,93,22.77,1/30/2025
3003,,169,22.76,2/9/2025
3738,4154,320,22.76,3/4/2025
7141,1563,116,22.76,5/6/2025
4234,2557,37,22.74,3/31/2025
3059,4721,62,22.72,3/1/2025
4582,3961,291,22.72,3/27/2025
5300,2042,184,22.71,1/6/2025
7410,2543,64,22.71,4/28/2025
943,1353,113,22.7,2/4/2025
4614,563,75,22.7,6/13/2025
6607,,292,22.7,1/30/2025
1168,1238,332,22.68,5/9/2025
1781,2140,313,22.66,12/27/2024
5874,4667,253,22.65,3/21/2025
5726,4874,329,22.64,3/20/2025
6720,3017,136,22.64,1/28/2025
961,308,9,22.63,12/24/2024
381,1355,126,22.62,12/28/2024
2397,179,226,22.62,4/2/2025
2009,4434,276,22.6,4/18/2025
4150,2064,258,22.58,6/18/2025
5918,1506,153,22.58,5/4/2025
6014,4732,63,22.58,3/28/2025
6581,1588,169,22.58,2/23/2025
692,3034,348,22.57,3/19/2025
2753,1321,194,22.57,5/18/2025
640,2100,329,22.56,1/13/2025
2647,3076,59,22.55,4/27/2025
4653,102,293,22.54,2/16/2025
1570,142,201,22.53,1/16/2025
3165,1326,68,22.53,5/12/2025
7421,3643,14,22.53,5/15/2025
4019,906,250,22.52,1/31/2025
7943,,168,22.52,4/20/2025
6089,,217,22.51,3/31/2025
183,686,180,22.48,2/23/2025
5911,4209,335,22.48,4/17/2025
5921,888,51,22.48,3/9/2025
4989,1607,290,22.47,3/28/2025
5672,1340,151,22.46,4/1/2025
4549,719,117,22.45,3/3/2025
3561,969,291,22.44,4/29/2025
7766,4675,72,22.44,3/31/2025
3887,318,339,22.41,2/16/2025
6812,855,205,22.41,1/2/2025
1809,2332,263,22.4,3/19/2025
7213,1038,241,22.4,2/23/2025
7850,2535,160,22.39,1/29/2025
2736,4249,96,22.38,4/13/2025
5634,1084,108,22.38,1/9/2025
808,17,265,22.37,1/5/2025
1971,1189,173,22.37,1/24/2025
2153,588,229,22.37,6/21/2025
2552,2101,339,22.37,6/8/2025
6227,4444,235,22.36,5/2/2025
3092,542,232,22.35,2/11/2025
7552,1894,251,22.34,2/11/2025
4586,1004,149,22.31,4/5/2025
5927,2420,135,22.31,2/21/2025
7400,2830,336,22.31,1/22/2025
5583,4797,344,22.3,5/5/2025
2310,4574,74,22.29,5/27/2025
664,4343,250,22.27,4/12/2025
4570,3547,86,22.27,2/9/2025
6208,439,238,22.25,2/10/2025
4051,2094,231,22.23,6/7/2025
7853,2723,178,22.23,12/27/2024
1100,2399,22,22.22,3/2/2025
1597,4455,198,22.22,2/13/2025
4257,3849,258,22.22,3/27/2025
7162,3087,118,22.22,1/3/2025
7616,667,2,22.22,1/1/2025
5833,2957,225,22.18,5/21/2025
7301,4574,325,22.18,6/2/2025
4048,97,183,22.17,4/4/2025
6091,732,240,22.17,1/13/2025
6302,2181,48,22.16,2/23/2025
7522,1457,89,22.16,6/5/2025
2636,1372,206,22.15,6/8/2025
5738,4819,319,22.14,1/29/2025
2074,3506,129,22.13,2/11/2025
3186,2181,322,22.12,4/30/2025
5196,3410,181,22.12,3/17/2025
5556,731,186,22.12,2/22/2025
6074,3916,129,22.12,1/24/2025
991,3965,69,22.11,6/4/2025
1361,1106,8,22.11,4/11/2025
6774,4765,291,22.11,3/5/2025
7779,3261,21,22.1,3/24/2025
748,4251,36,22.09,2/22/2025
1520,163,159,22.09,6/13/2025
69,130,282,22.08,5/19/2025
4272,3825,55,22.08,3/28/2025
2544,2866,225,22.05,5/2/2025
827,4992,207,22.04,1/3/2025
7261,2769,344,22.03,1/2/2025
1219,,226,22,5/22/2025
431,3540,203,21.98,6/12/2025
5007,3160,260,21.96,1/31/2025
6747,4554,317,21.95,4/23/2025
863,3008,212,21.94,4/28/2025
2446,268,298,21.94,4/1/2025
4497,2665,70,21.94,4/7/2025
7603,2981,176,21.93,5/14/2025
5952,1484,190,21.92,2/6/2025
2400,1727,341,21.91,2/11/2025
4813,3398,130,21.91,5/10/2025
6668,1628,77,21.91,3/21/2025
5928,4328,254,21.9,6/8/2025
1342,1736,70,21.89,3/11/2025
1115,4034,148,21.88,1/8/2025
769,4237,130,21.87,4/13/2025
3343,2580,138,21.86,1/21/2025
6599,1302,71,21.86,6/20/2025
3950,3172,235,21.83,3/4/2025
3163,64,203,21.8,5/6/2025
7578,1902,4,21.79,3/28/2025
4181,,222,21.77,4/5/2025
7415,4359,213,21.77,1/27/2025
3031,2682,280,21.76,3/11/2025
5893,4735,143,21.75,3/29/2025
1603,3984,189,21.72,2/28/2025
4232,,102,21.72,1/14/2025
2824,2973,150,21.71,3/21/2025
7855,393,310,21.7,6/12/2025
1518,347,5,21.69,3/14/2025
1224,4502,336,21.67,1/8/2025
4953,1175,328,21.65,4/17/2025
4725,4139,109,21.64,5/15/2025
4911,755,167,21.64,4/7/2025
1523,3496,224,21.62,4/21/2025
6270,4572,98,21.62,5/29/2025
3548,2740,97,21.61,4/24/2025
5291,913,82,21.6,5/1/2025
6425,4440,114,21.59,5/10/2025
7806,72,96,21.59,4/2/2025
1741,1145,156,21.56,4/14/2025
2026,2604,225,21.56,12/26/2024
1530,257,89,21.53,3/23/2025
1816,214,144,21.53,5/2/2025
947,3543,61,21.52,2/3/2025
2767,4491,60,21.52,5/18/2025
1278,2834,112,21.51,5/30/2025
3010,3113,245,21.51,1/2/2025
7186,2386,139,21.5,6/10/2025
1751,4790,342,21.48,5/14/2025
7388,4216,33,21.48,1/19/2025
233,1875,145,21.46,2/16/2025
6174,1316,154,21.46,4/24/2025
3884,148,300,21.44,4/4/2025
5038,1521,91,21.44,2/8/2025
5331,4505,23,21.43,12/30/2024
7292,584,157,21.43,4/30/2025
7719,607,66,21.42,3/11/2025
7367,648,233,21.41,3/3/2025
201,3408,119,21.4,6/19/2025
3409,2285,213,21.4,6/3/2025
5596,3503,265,21.4,1/31/2025
6393,2095,204,21.4,3/22/2025
618,3529,27,21.38,4/6/2025
5783,65,136,21.37,2/2/2025
6228,3637,111,21.37,6/17/2025
1417,1118,240,21.35,3/1/2025
4876,4631,76,21.35,2/8/2025
5451,1480,283,21.35,1/25/2025
5892,4203,244,21.34,1/11/2025
6111,4217,291,21.34,1/6/2025
7116,687,24,21.34,1/19/2025
7359,634,81,21.32,1/24/2025
2758,3939,289,21.31,2/9/2025
2929,2145,167,21.31,4/29/2025
3289,2716,267,21.3,2/6/2025
5172,2605,23,21.28,5/15/2025
7503,3491,219,21.28,5/1/2025
4168,3986,76,21.27,5/3/2025
7478,3113,248,21.27,6/21/2025
2251,2129,52,21.26,4/23/2025
7931,4149,255,21.24,5/12/2025
5324,855,252,21.23,5/23/2025
5912,3678,26,21.23,2/7/2025
7308,4917,335,21.22,2/1/2025
5341,3086,159,21.21,5/28/2025
4396,2816,78,21.18,4/12/2025
5122,608,57,21.16,6/12/2025
7636,2082,59,21.16,12/29/2024
2367,3654,349,21.15,4/25/2025
6990,1604,316,21.15,1/28/2025
774,4622,256,21.13,2/5/2025
1950,389,332,21.13,4/19/2025
227,4326,289,21.12,5/10/2025
3588,4552,180,21.1,3/8/2025
1704,,285,21.05,2/7/2025
1686,2799,126,21.02,2/10/2025
2116,125,196,21.02,12/24/2024
2624,1632,280,21.02,12/30/2024
6684,1310,40,21.02,2/24/2025
6937,164,104,20.96,5/5/2025
7237,4663,75,20.96,3/24/2025
7914,2941,280,20.96,2/15/2025
994,857,23,20.95,3/21/2025
1036,4105,161,20.95,2/20/2025
3779,4387,222,20.95,2/8/2025
5449,732,309,20.95,12/31/2024
385,3303,132,20.94,3/12/2025
2521,4751,192,20.94,4/7/2025
4346,607,194,20.93,6/7/2025
7176,4251,19,20.93,4/25/2025
7607,4159,139,20.93,5/23/2025
1995,4828,169,20.92,1/16/2025
3891,2429,65,20.91,1/9/2025
1349,2289,231,20.9,2/23/2025
6834,1508,247,20.9,5/21/2025
659,652,304,20.89,5/6/2025
2644,3805,278,20.89,2/1/2025
6232,3484,121,20.88,2/25/2025
7161,3985,8,20.88,5/22/2025
6337,2006,304,20.87,3/30/2025
6873,792,125,20.87,2/1/2025
5866,3419,310,20.86,5/24/2025
847,756,319,20.85,5/22/2025
2234,932,77,20.84,12/30/2024
7743,4770,189,20.84,5/13/2025
7327,1935,117,20.82,1/22/2025
2570,,184,20.79,5/20/2025
4332,2666,344,20.79,2/9/2025
917,,207,20.76,5/28/2025
1680,225,114,20.76,4/14/2025
4409,3571,341,20.76,4/10/2025
7457,2773,291,20.75,1/24/2025
5791,4128,229,20.74,2/17/2025
4500,3300,155,20.73,12/25/2024
3497,999,221,20.72,3/27/2025
6957,1209,102,20.72,4/23/2025
7227,4295,152,20.72,6/7/2025
4200,4607,173,20.7,4/24/2025
4972,320,106,20.7,6/12/2025
7470,4663,67,20.69,4/6/2025
7584,315,32,20.67,1/30/2025
2559,,171,20.66,5/21/2025
140,742,88,20.65,1/27/2025
258,4470,90,20.64,5/7/2025
2954,1443,344,20.64,4/15/2025
4041,3755,276,20.64,5/17/2025
1464,639,43,20.62,2/9/2025
2657,1569,157,20.61,5/30/2025
1625,3497,40,20.6,5/30/2025
7306,4200,302,20.6,3/20/2025
3652,4392,249,20.58,4/1/2025
363,186,279,20.57,2/10/2025
605,2654,187,20.57,3/29/2025
3300,1309,89,20.54,6/6/2025
7614,1184,67,20.54,5/31/2025
3278,3364,95,20.53,4/28/2025
3317,3563,4,20.53,2/28/2025
7267,1240,41,20.53,6/19/2025
1647,2998,72,20.51,4/10/2025
5054,1594,336,20.51,4/4/2025
4812,500,35,20.5,1/28/2025
2595,2148,7,20.48,4/5/2025
3536,469,264,20.48,4/11/2025
367,4550,130,20.46,4/24/2025
1746,2881,205,20.46,4/20/2025
1750,3505,292,20.45,5/5/2025
2054,3468,134,20.45,3/15/2025
5125,3518,280,20.45,2/5/2025
5690,4607,52,20.45,1/8/2025
6928,1388,182,20.45,6/5/2025
257,2840,276,20.44,3/6/2025
948,4484,279,20.44,1/9/2025
5719,746,87,20.44,5/16/2025
2795,3684,182,20.43,6/4/2025
969,321,144,20.42,3/24/2025
5413,,126,20.42,3/3/2025
6842,,87,20.42,5/23/2025
6331,3862,139,20.41,3/11/2025
2609,4701,267,20.4,12/28/2024
3144,,350,20.4,12/24/2024
7144,1333,210,20.4,6/7/2025
3015,317,139,20.38,3/24/2025
4893,2905,33,20.38,2/23/2025
737,4997,175,20.37,1/14/2025
976,2636,25,20.37,6/18/2025
6023,3467,172,20.37,5/27/2025
3162,901,303,20.35,3/29/2025
4107,2496,282,20.35,3/17/2025
3336,1292,157,20.34,6/1/2025
7630,1142,11,20.34,4/19/2025
4602,1774,303,20.33,5/18/2025
4713,702,43,20.33,4/11/2025
7048,2641,49,20.33,12/30/2024
1206,4539,277,20.32,2/16/2025
6131,1048,144,20.32,1/11/2025
2064,1206,334,20.31,5/16/2025
2181,4109,346,20.31,4/21/2025
5266,4429,45,20.31,1/4/2025
2205,2761,46,20.29,4/6/2025
4635,3932,35,20.29,6/6/2025
1776,2040,82,20.28,2/26/2025
564,3330,215,20.27,3/28/2025
5512,4034,342,20.25,5/28/2025
775,1487,18,20.24,5/22/2025
4479,893,46,20.24,6/4/2025
941,810,96,20.23,4/8/2025
3619,4489,169,20.23,4/6/2025
6056,967,137,20.21,3/26/2025
6806,898,178,20.21,5/7/2025
7166,893,152,20.21,3/20/2025
3437,3579,236,20.19,2/26/2025
5864,4170,256,20.17,5/1/2025
5795,2171,85,20.16,2/3/2025
7348,4163,277,20.16,6/17/2025
2728,3400,261,20.14,4/8/2025
7939,2854,149,20.14,2/24/2025
1932,4726,133,20.13,5/16/2025
2162,4667,217,20.12,2/19/2025
7801,768,266,20.12,3/11/2025
3892,1661,53,20.11,1/15/2025
3975,908,275,20.09,4/6/2025
7274,920,119,20.07,5/17/2025
2524,3898,127,20.06,4/21/2025
7159,821,326,20.06,4/29/2025
6797,278,267,20.05,2/12/2025
7994,1765,60,20.05,2/26/2025
3731,3165,265,20.04,4/21/2025
4414,2879,159,20.04,1/24/2025
2662,3019,60,20.03,3/8/2025
4556,369,182,20.03,2/1/2025
3089,2539,135,20.02,1/1/2025
6173,4654,318,20.02,3/27/2025
6791,2176,18,20.02,3/24/2025
5062,2267,148,20.01,1/19/2025
5314,3568,228,20.01,3/29/2025
5067,2953,329,20,5/21/2025
7638,1066,318,20,4/28/2025
5,461,81,19.98,3/2/2025
3351,2293,107,19.97,4/19/2025
4096,1378,258,19.97,12/28/2024
6568,1735,270,19.97,4/23/2025
4378,2161,294,19.95,5/5/2025
2305,3421,152,19.94,1/23/2025
1423,1622,317,19.92,6/1/2025
1506,4346,209,19.92,5/19/2025
1135,2619,311,19.91,1/14/2025
7867,4739,294,19.91,5/29/2025
1844,4833,143,19.9,2/9/2025
6412,2729,340,19.9,6/9/2025
6479,26,7,19.9,5/4/2025
115,1829,75,19.89,5/22/2025
4940,2659,12,19.89,1/15/2025
6982,2028,289,19.88,3/11/2025
6662,907,262,19.86,1/14/2025
4352,523,85,19.85,4/17/2025
5966,1667,9,19.85,3/19/2025
2146,3408,125,19.84,6/5/2025
3012,989,322,19.84,2/2/2025
7775,4802,238,19.83,2/24/2025
456,4301,139,19.82,1/12/2025
1217,2471,6,19.82,3/8/2025
3108,1997,269,19.82,6/20/2025
4351,1775,18,19.82,1/27/2025
5842,2347,242,19.82,4/10/2025
2363,4090,102,19.81,5/26/2025
939,4639,289,19.79,2/5/2025
1239,4417,225,19.79,3/30/2025
1253,1119,247,19.79,6/14/2025
4389,1722,247,19.79,4/8/2025
5948,1913,154,19.79,1/1/2025
7196,1069,290,19.79,3/21/2025
899,3482,266,19.78,12/25/2024
2485,401,227,19.78,1/25/2025
5349,3953,127,19.78,3/16/2025
5861,1120,289,19.78,4/2/2025
4531,3079,118,19.77,1/4/2025
3453,270,333,19.76,5/29/2025
7696,400,174,19.76,1/12/2025
1900,2549,183,19.73,5/28/2025
5493,1588,61,19.73,6/6/2025
6195,1565,38,19.73,5/19/2025
1582,1328,117,19.72,3/6/2025
6620,220,212,19.72,4/17/2025
7087,3571,17,19.72,3/6/2025
2034,2996,16,19.71,12/31/2024
5118,996,312,19.71,2/13/2025
157,1806,103,19.7,6/3/2025
421,2157,290,19.7,6/8/2025
7827,2033,198,19.68,6/21/2025
3244,3282,224,19.67,2/4/2025
3695,2295,25,19.67,1/4/2025
680,2758,109,19.66,1/9/2025
5901,258,110,19.66,6/13/2025
7695,3600,59,19.65,1/9/2025
674,2238,178,19.64,1/12/2025
2735,4589,306,19.64,5/24/2025
6584,2311,56,19.6,6/11/2025
7842,4940,8,19.6,4/21/2025
3187,3338,301,19.59,5/18/2025
3553,1256,319,19.57,2/27/2025
4309,3467,75,19.57,3/22/2025
5098,3229,43,19.57,6/5/2025
6312,4597,345,19.57,5/20/2025
3900,4889,208,19.55,5/7/2025
6900,2591,77,19.54,12/29/2024
3948,1918,164,19.53,4/5/2025
6783,4958,235,19.53,6/12/2025
7824,,38,19.53,5/11/2025
3525,2094,259,19.51,6/2/2025
4838,3067,20,19.5,6/19/2025
632,4113,161,19.49,12/31/2024
1801,1224,209,19.47,5/22/2025
2738,4260,310,19.46,6/18/2025
6355,840,46,19.46,1/7/2025
2424,1699,253,19.45,5/20/2025
5996,1877,157,19.45,1/31/2025
1671,920,290,19.43,5/14/2025
6610,3092,53,19.41,6/14/2025
2299,1367,308,19.4,1/26/2025
2169,3548,249,19.39,1/1/2025
5693,3127,303,19.38,5/26/2025
2046,1343,175,19.37,1/14/2025
6632,1974,336,19.37,4/15/2025
2579,3785,307,19.35,6/16/2025
1773,2771,257,19.34,2/4/2025
6523,2797,123,19.34,5/20/2025
6803,2890,216,19.34,1/26/2025
7010,1982,237,19.34,1/29/2025
2006,3314,12,19.33,1/8/2025
5421,4813,268,19.29,4/14/2025
6499,4643,64,19.28,4/14/2025
4761,1832,67,19.27,5/4/2025
3077,435,208,19.25,3/7/2025
4885,670,278,19.25,6/10/2025
7428,1915,16,19.25,3/12/2025
7752,3717,303,19.24,3/21/2025
1852,4356,236,19.21,1/4/2025
2014,4930,317,19.21,4/30/2025
3062,3507,292,19.21,5/14/2025
5444,1909,186,19.21,2/3/2025
4159,599,111,19.19,4/2/2025
1851,1106,49,19.18,5/17/2025
5514,4639,241,19.17,2/22/2025
620,,133,19.16,6/9/2025
4242,4558,107,19.16,6/16/2025
6455,763,190,19.16,4/14/2025
518,4725,282,19.15,2/28/2025
6439,3077,278,19.15,1/3/2025
707,4533,78,19.14,1/27/2025
1202,3644,179,19.14,4/5/2025
5568,2846,276,19.14,3/6/2025
5855,2588,186,19.14,4/4/2025
3435,318,98,19.12,12/28/2024
4481,1430,212,19.12,4/22/2025
5715,3808,69,19.11,2/3/2025
7658,3829,215,19.11,4/11/2025
4647,3207,314,19.1,1/17/2025
2370,1664,207,19.09,4/8/2025
6095,890,93,19.08,4/21/2025
810,814,133,19.07,3/22/2025
2405,1567,88,19.07,1/18/2025
5807,3367,97,19.07,6/8/2025
4299,4993,282,19.05,3/1/2025
3796,618,186,19.03,5/29/2025
142,3559,2,19.01,1/31/2025
710,157,346,19.01,1/30/2025
225,3249,164,19,5/29/2025
4884,2995,147,19,2/28/2025
451,3373,21,18.99,1/12/2025
3706,224,349,18.98,5/27/2025
4144,4840,203,18.98,5/11/2025
6571,4141,197,18.97,3/20/2025
3614,4982,254,18.96,1/4/2025
4825,2626,173,18.96,1/24/2025
5799,1420,237,18.94,6/1/2025
5510,809,152,18.91,12/26/2024
1009,1818,304,18.9,1/26/2025
4979,798,9,18.9,4/24/2025
2651,4686,215,18.89,5/25/2025
5663,472,336,18.87,4/5/2025
4836,2844,221,18.86,1/29/2025
6742,1664,212,18.85,12/30/2024
333,3772,321,18.83,4/26/2025
511,,86,18.83,4/7/2025
1296,2234,115,18.83,3/19/2025
1450,1757,211,18.83,1/21/2025
2230,1669,64,18.83,5/23/2025
2977,1671,273,18.82,4/23/2025
6642,2248,51,18.82,2/18/2025
1970,580,338,18.81,5/4/2025
6279,2675,38,18.81,2/18/2025
324,3727,30,18.8,5/18/2025
959,3539,198,18.8,5/18/2025
3930,3414,26,18.79,1/23/2025
7739,4369,95,18.79,1/23/2025
475,297,81,18.78,1/17/2025
4744,1926,346,18.78,2/14/2025
6862,2844,305,18.78,4/17/2025
848,265,159,18.77,1/9/2025
5379,3843,231,18.77,6/20/2025
296,2996,75,18.76,12/31/2024
2484,3097,325,18.76,2/16/2025
6217,1225,109,18.74,5/6/2025
46,1747,49,18.72,4/7/2025
3768,1586,5,18.72,2/3/2025
4013,1720,200,18.72,1/21/2025
3423,4575,313,18.69,1/14/2025
1501,2267,111,18.66,2/17/2025
6392,1478,251,18.65,2/10/2025
6959,4897,55,18.65,5/15/2025
7569,3721,133,18.65,2/8/2025
7908,459,322,18.65,4/28/2025
3783,883,230,18.64,2/24/2025
4126,1080,222,18.64,5/21/2025
5765,434,57,18.64,4/18/2025
4196,3556,338,18.62,5/10/2025
4609,3010,15,18.62,1/27/2025
6796,606,71,18.62,2/27/2025
7117,4578,58,18.62,4/19/2025
5819,4961,234,18.61,2/18/2025
3053,1980,119,18.6,5/11/2025
1455,1322,308,18.59,5/22/2025
7406,4463,113,18.59,2/22/2025
5758,4897,86,18.58,3/3/2025
1039,4962,311,18.53,6/20/2025
7874,646,84,18.52,1/8/2025
6498,2385,124,18.51,5/9/2025
375,3491,151,18.49,1/2/2025
3420,4758,282,18.49,4/2/2025
6633,4158,72,18.49,12/28/2024
182,349,15,18.47,2/22/2025
5984,3087,156,18.47,2/17/2025
3715,1313,229,18.46,5/25/2025
7530,90,205,18.44,4/19/2025
87,1625,270,18.43,1/8/2025
1318,4271,121,18.43,6/8/2025
3506,2056,134,18.43,3/4/2025
3583,4277,254,18.42,1/14/2025
4137,2902,25,18.41,3/10/2025
7609,,287,18.41,3/28/2025
4739,3408,287,18.4,2/8/2025
5002,1012,84,18.4,1/8/2025
3808,160,15,18.39,3/26/2025
70,1368,292,18.38,3/30/2025
7670,2283,236,18.38,3/30/2025
77,1378,314,18.35,5/22/2025
1008,4753,276,18.34,2/12/2025
1056,4581,19,18.33,6/9/2025
1495,193,87,18.33,5/25/2025
2978,1939,249,18.32,4/1/2025
6788,3559,147,18.3,1/14/2025
7390,3842,226,18.3,2/8/2025
636,398,301,18.29,5/12/2025
6157,1840,116,18.29,1/9/2025
3721,2217,241,18.27,4/2/2025
1424,2565,165,18.25,2/28/2025
1383,1158,234,18.22,3/22/2025
6021,744,62,18.21,2/15/2025
5036,589,23,18.2,6/7/2025
7300,2474,79,18.2,2/15/2025
3810,287,71,18.19,2/26/2025
5782,2739,342,18.17,5/15/2025
7066,1380,77,18.13,6/8/2025
4286,2811,171,18.12,2/2/2025
3629,1270,23,18.11,4/19/2025
6251,2612,322,18.11,6/20/2025
7598,4983,14,18.1,5/16/2025
7838,2816,12,18.1,4/30/2025
2093,974,94,18.08,5/29/2025
2983,4188,180,18.07,5/21/2025
5478,689,287,18.07,12/29/2024
3100,4695,281,18.06,2/2/2025
4540,934,282,18.06,2/11/2025
4646,2135,183,18.05,3/20/2025
7494,997,72,18.05,3/4/2025
2082,1308,49,18.04,4/12/2025
5635,2901,156,18.03,3/6/2025
5069,3240,292,18.02,4/15/2025
829,,333,18.01,2/18/2025
2663,415,148,18.01,5/18/2025
3600,1490,318,18.01,5/8/2025
3750,1273,80,18.01,2/24/2025
489,4876,43,18,4/21/2025
2956,4585,309,18,1/11/2025
7756,2352,290,18,2/14/2025
4636,,321,17.99,3/13/2025
5056,,299,17.99,2/12/2025
7704,2929,115,17.99,1/16/2025
5558,2029,8,17.97,4/24/2025
5761,504,321,17.96,6/15/2025
174,4013,273,17.95,5/21/2025
2055,3547,271,17.95,3/5/2025
4221,997,298,17.95,12/29/2024
6656,1416,166,17.95,4/30/2025
1532,2289,20,17.94,3/28/2025
4937,3094,302,17.94,5/20/2025
4285,4476,341,17.91,2/4/2025
469,2239,66,17.9,6/11/2025
4537,158,51,17.89,4/20/2025
6448,1890,39,17.87,5/15/2025
7697,4129,245,17.87,5/22/2025
435,1793,279,17.86,5/22/2025
3684,1570,100,17.86,5/17/2025
5730,3785,210,17.86,3/15/2025
3546,4847,192,17.85,3/14/2025
3765,4786,265,17.85,1/28/2025
6792,4106,119,17.85,1/6/2025
2786,3911,334,17.84,3/17/2025
2888,3672,91,17.84,5/7/2025
3809,3222,33,17.84,3/19/2025
6118,3961,259,17.83,6/17/2025
1858,659,325,17.82,2/16/2025
6551,316,214,17.82,3/21/2025
2495,3153,70,17.81,2/28/2025
6369,2437,350,17.81,3/18/2025
7333,2186,285,17.81,2/17/2025
738,1939,92,17.76,5/16/2025
4421,3087,240,17.76,12/24/2024
4815,475,120,17.76,3/22/2025
1315,325,46,17.74,1/9/2025
574,522,78,17.73,5/5/2025
5075,4978,338,17.72,1/9/2025
7799,1326,86,17.72,4/8/2025
7077,4088,317,17.68,2/7/2025
4075,4405,251,17.66,5/16/2025
6196,2933,142,17.66,12/27/2024
501,4903,37,17.65,4/29/2025
3811,3862,144,17.65,5/22/2025
1046,3664,167,17.63,2/12/2025
5168,4714,270,17.63,2/2/2025
101,2566,163,17.61,5/13/2025
4667,3803,15,17.6,3/16/2025
7868,351,104,17.59,12/27/2024
4696,2826,188,17.58,6/5/2025
2309,4496,291,17.57,6/12/2025
1609,2879,193,17.55,6/5/2025
1814,3957,315,17.54,5/31/2025
4592,2532,222,17.54,1/23/2025
1117,3446,184,17.53,3/26/2025
22,384,173,17.52,3/22/2025
317,3642,188,17.52,5/27/2025
3676,31,195,17.51,5/30/2025
7053,1923,250,17.5,2/5/2025
3537,3951,333,17.49,1/16/2025
4092,2594,145,17.49,2/2/2025
4769,2032,271,17.49,12/29/2024
3901,1010,217,17.48,3/8/2025
5891,2837,105,17.48,2/9/2025
1779,4343,255,17.47,3/1/2025
3845,3450,133,17.47,1/17/2025
2104,164,274,17.44,12/26/2024
2768,3805,220,17.44,2/28/2025
487,2289,153,17.42,5/10/2025
1174,3749,150,17.42,6/1/2025
2301,398,326,17.42,6/10/2025
5330,2982,195,17.42,1/24/2025
5525,,278,17.41,4/17/2025
2685,1022,305,17.39,5/9/2025
4488,3330,327,17.38,2/22/2025
1810,1763,263,17.34,5/6/2025
4171,4897,24,17.34,1/2/2025
5757,487,302,17.34,6/17/2025
6107,4010,328,17.33,5/2/2025
842,4606,225,17.32,1/23/2025
5091,4869,138,17.3,6/17/2025
585,137,231,17.29,2/9/2025
3273,190,136,17.28,5/26/2025
6432,3836,309,17.28,1/25/2025
5479,4671,306,17.27,5/18/2025
3361,,16,17.23,2/2/2025
4957,353,81,17.23,5/17/2025
6537,4780,72,17.23,5/28/2025
3883,1207,176,17.22,4/23/2025
1732,184,121,17.21,3/14/2025
3405,3430,166,17.21,3/19/2025
5655,599,194,17.19,1/24/2025
708,820,155,17.16,2/23/2025
6780,1813,209,17.16,5/9/2025
1882,401,69,17.15,5/6/2025
2763,4212,349,17.15,2/13/2025
4124,1192,307,17.15,2/19/2025
80,4580,122,17.14,2/24/2025
5907,3148,77,17.14,3/30/2025
6378,4397,119,17.12,5/19/2025
7450,1745,147,17.12,5/2/2025
2914,4392,46,17.1,12/30/2024
5741,1527,310,17.1,2/26/2025
2142,1069,234,17.09,4/17/2025
2293,39,197,17.08,5/25/2025
4305,3164,163,17.08,5/14/2025
1079,2680,327,17.07,3/13/2025
6553,1152,330,17.06,5/17/2025
6700,1501,231,17.05,6/11/2025
7203,141,101,17.05,2/20/2025
751,925,93,17.04,5/12/2025
884,3004,345,17.04,4/6/2025
4949,4533,148,17.03,12/27/2024
5209,1144,50,17.03,5/2/2025
6848,4242,207,17.03,1/2/2025
3267,784,22,17.02,1/2/2025
4764,306,179,16.99,4/11/2025
6234,4851,155,16.99,2/1/2025
5647,,49,16.97,6/9/2025
7760,267,218,16.97,1/10/2025
2028,3869,218,16.95,12/25/2024
2640,3119,145,16.93,4/29/2025
5154,3857,84,16.93,6/8/2025
3009,4530,72,16.92,1/6/2025
4763,4663,200,16.92,2/16/2025
253,954,310,16.9,3/14/2025
3091,4247,213,16.88,5/6/2025
7271,3426,211,16.88,6/3/2025
6606,3865,257,16.86,2/5/2025
6635,438,77,16.84,2/24/2025
2036,4198,73,16.83,5/19/2025
5650,2465,233,16.83,2/19/2025
3931,2,341,16.8,6/3/2025
6344,,152,16.8,5/22/2025
4400,1124,20,16.79,3/17/2025
799,1934,194,16.78,6/10/2025
3270,1637,109,16.78,5/12/2025
5507,887,139,16.78,5/19/2025
6328,4762,78,16.78,4/26/2025
491,128,3,16.76,3/21/2025
4320,2932,201,16.76,1/25/2025
4819,3107,315,16.76,5/18/2025
2401,4452,233,16.75,1/24/2025
3964,157,219,16.75,5/4/2025
4948,2894,66,16.75,3/23/2025
6307,4580,12,16.73,4/5/2025
2119,2213,38,16.71,1/12/2025
2360,3184,65,16.71,4/27/2025
561,1964,206,16.7,4/10/2025
7038,2197,337,16.7,3/23/2025
1484,2036,260,16.67,1/2/2025
6554,176,257,16.66,5/8/2025
7110,442,292,16.66,5/9/2025
7078,3834,111,16.65,4/2/2025
594,2925,21,16.63,4/13/2025
3119,4024,241,16.63,5/26/2025
3491,1890,224,16.63,1/6/2025
5636,3798,261,16.63,3/3/2025
7626,3018,102,16.58,5/28/2025
4382,239,159,16.57,3/8/2025
6158,2609,80,16.57,4/26/2025
6613,1057,270,16.56,6/6/2025
2591,2774,23,16.55,6/10/2025
2675,708,270,16.55,6/20/2025
6518,1561,135,16.55,1/15/2025
589,651,220,16.54,2/10/2025
896,4866,12,16.54,2/1/2025
