id_jugador,id_juego,puntuacion,fecha
4370,333,3,5/30/2025
3013,26,9,12/20/2024
281,77,,10/25/2024
4614,216,,2/5/2025
2986,75,10,8/24/2024
1956,258,9,10/25/2024
3431,289,5,10/28/2024
4521,331,9,9/30/2024
3228,70,1,3/4/2025
1612,290,2,7/4/2024
922,302,2,6/23/2024
2727,45,10,9/3/2024
4973,307,10,10/19/2024
4149,267,6,7/23/2024
2483,162,2,2/23/2025
4458,165,,9/17/2024
486,165,2,11/19/2024
4263,17,10,2/2/2025
3654,70,5,2/6/2025
3430,225,,9/27/2024
981,318,4,8/2/2024
1196,228,7,10/8/2024
3988,20,,11/1/2024
4513,122,5,10/17/2024
1968,126,8,5/24/2025
2500,283,6,1/30/2025
4026,182,8,12/30/2024
277,269,5,1/2/2025
2701,149,6,2/19/2025
4791,275,2,5/1/2025
1821,268,7,7/11/2024
4446,316,3,9/19/2024
1348,302,3,1/11/2025
2868,64,5,12/18/2024
3343,22,10,6/14/2025
3659,23,,2/21/2025
3742,24,3,6/15/2025
3579,201,,7/7/2024
386,123,,10/25/2024
2368,336,8,10/12/2024
4960,235,8,4/25/2025
4808,86,6,1/16/2025
3825,52,10,9/3/2024
4481,35,4,6/24/2024
4459,286,5,2/26/2025
1415,216,10,5/31/2025
1260,266,8,2/14/2025
727,146,8,11/25/2024
4707,224,6,7/17/2024
2510,280,8,9/29/2024
3394,96,8,5/23/2025
1366,79,4,11/2/2024
123,81,8,6/10/2025
2497,104,6,8/5/2024
1504,306,7,5/31/2025
1685,175,2,1/19/2025
3448,272,9,10/31/2024
1255,60,9,9/24/2024
3743,261,4,3/21/2025
1640,84,2,4/3/2025
766,333,1,6/19/2025
4761,53,2,7/2/2024
1925,239,2,10/16/2024
1849,223,8,12/1/2024
3464,74,10,2/6/2025
2853,144,4,7/7/2024
3233,83,9,7/28/2024
2820,5,3,10/25/2024
1940,221,4,10/18/2024
3142,139,8,5/23/2025
2946,327,4,6/7/2025
1088,234,7,3/23/2025
3156,1,9,1/25/2025
1931,15,,4/11/2025
308,298,1,11/11/2024
1659,335,6,5/14/2025
281,46,6,10/13/2024
3159,26,5,2/25/2025
3748,141,3,10/4/2024
97,248,3,11/19/2024
2430,207,5,8/4/2024
745,214,6,11/7/2024
3657,291,,6/8/2025
146,164,6,11/14/2024
3710,228,4,8/28/2024
3978,149,5,9/11/2024
2094,224,,4/9/2025
437,219,7,4/17/2025
3889,138,7,12/30/2024
922,86,5,2/22/2025
665,200,,12/28/2024
3939,201,,12/19/2024
2827,166,10,8/28/2024
1798,278,1,10/6/2024
2760,208,3,11/5/2024
4042,92,4,1/17/2025
318,32,9,9/25/2024
882,230,1,11/30/2024
2678,46,2,10/24/2024
1798,250,8,10/8/2024
2290,142,,10/9/2024
3400,214,6,2/23/2025
444,86,1,3/11/2025
3274,220,6,8/23/2024
3842,185,5,9/4/2024
4242,196,,11/10/2024
2358,210,2,9/25/2024
2656,190,5,8/19/2024
3659,33,6,5/10/2025
1211,272,1,5/28/2025
2845,291,6,12/7/2024
1821,241,9,6/16/2025
1594,125,7,2/2/2025
3183,175,7,11/5/2024
1049,35,7,11/18/2024
4152,226,,4/11/2025
247,34,7,4/10/2025
1653,328,7,3/29/2025
1065,43,,12/24/2024
3680,279,3,9/10/2024
1562,291,2,2/21/2025
2577,227,5,5/25/2025
2825,247,5,3/28/2025
4341,195,,9/10/2024
3953,84,9,3/22/2025
579,305,9,10/23/2024
2157,346,6,6/6/2025
1409,118,6,11/1/2024
1786,115,7,8/5/2024
514,234,9,5/30/2025
2824,297,6,6/28/2024
4141,211,9,7/28/2024
1854,91,1,5/5/2025
3470,100,4,9/4/2024
2130,84,2,6/6/2025
2325,258,,3/6/2025
4643,52,,1/14/2025
3244,2,8,3/25/2025
1828,329,8,6/19/2025
2340,33,3,9/18/2024
345,42,3,5/13/2025
2123,303,9,6/11/2025
2419,310,2,10/13/2024
1451,165,2,3/5/2025
2480,76,9,5/27/2025
3618,292,8,2/28/2025
2063,10,2,5/22/2025
211,260,3,10/16/2024
1230,152,3,8/5/2024
2663,76,7,1/11/2025
4788,269,10,5/1/2025
4450,158,5,10/22/2024
2512,314,2,11/5/2024
3185,152,2,11/27/2024
2779,146,2,5/29/2025
4751,350,4,8/27/2024
3464,181,7,6/30/2024
2864,168,10,4/17/2025
966,98,5,6/17/2025
4230,45,4,3/30/2025
4689,228,5,1/27/2025
1825,80,6,8/24/2024
3862,310,5,2/18/2025
1807,95,10,1/9/2025
2432,200,1,4/26/2025
383,98,7,8/2/2024
3108,163,6,5/29/2025
1788,210,7,8/13/2024
1141,343,1,7/27/2024
77,347,10,12/1/2024
3587,215,4,5/21/2025
775,293,,10/13/2024
4443,64,9,7/31/2024
3168,267,3,9/23/2024
3429,70,9,2/10/2025
2434,314,1,3/6/2025
2743,74,3,9/15/2024
2713,12,3,8/22/2024
1979,243,3,5/25/2025
527,156,4,3/17/2025
4789,197,9,5/6/2025
2128,153,,4/30/2025
1547,112,6,6/26/2024
3918,160,10,10/11/2024
1175,128,1,4/3/2025
69,125,2,9/14/2024
2470,56,8,4/11/2025
244,311,,1/5/2025
1545,297,10,4/30/2025
1658,151,,5/3/2025
967,32,,10/13/2024
1635,322,,7/10/2024
3510,78,3,2/3/2025
3522,154,9,4/5/2025
2256,78,8,5/3/2025
2756,117,8,10/23/2024
1562,250,,3/17/2025
3480,97,4,6/19/2025
4227,124,6,3/10/2025
2459,48,2,2/5/2025
4176,257,7,1/21/2025
3252,90,8,8/6/2024
2681,85,,10/17/2024
3182,272,8,12/21/2024
3968,202,3,12/18/2024
1031,28,6,8/10/2024
2728,131,3,10/8/2024
3108,112,,8/12/2024
1977,123,6,4/25/2025
2144,347,5,1/6/2025
1737,64,3,8/9/2024
3262,26,2,9/2/2024
1684,87,,1/8/2025
2476,195,9,10/18/2024
1196,332,6,6/13/2025
977,225,6,2/16/2025
3923,106,2,8/9/2024
3753,346,9,12/1/2024
3515,211,3,8/11/2024
4811,239,4,1/24/2025
2923,254,3,1/19/2025
4282,202,3,9/26/2024
2246,212,5,7/9/2024
3455,139,10,7/19/2024
1426,127,8,12/7/2024
3692,132,10,7/19/2024
3487,328,9,9/27/2024
3779,73,10,7/29/2024
3345,325,1,9/11/2024
4282,262,7,3/29/2025
963,12,10,3/17/2025
3123,66,5,10/21/2024
3544,65,3,10/12/2024
3230,311,6,1/26/2025
1072,163,7,4/24/2025
423,139,7,1/18/2025
1976,149,,1/26/2025
1000,238,2,2/5/2025
3408,46,5,1/27/2025
4245,283,7,4/21/2025
2476,93,,4/11/2025
522,348,9,10/16/2024
1158,1,9,1/19/2025
4536,45,9,1/19/2025
4499,282,,1/19/2025
3631,329,2,5/9/2025
2074,240,4,12/8/2024
976,311,9,3/8/2025
13,208,3,10/7/2024
4415,156,8,1/7/2025
653,298,4,2/20/2025
3877,26,2,8/9/2024
4525,68,,3/10/2025
2594,300,4,8/2/2024
2568,116,8,10/7/2024
2358,293,7,6/21/2025
2812,213,4,9/15/2024
1720,172,,8/9/2024
1399,31,5,11/22/2024
3992,237,5,4/16/2025
1781,15,7,12/26/2024
964,324,9,6/3/2025
1041,144,4,7/13/2024
1279,20,1,2/5/2025
3797,19,4,2/18/2025
2456,288,4,11/5/2024
3366,32,8,6/11/2025
2340,104,4,4/9/2025
1203,144,8,11/16/2024
111,246,1,7/2/2024
4509,255,3,6/12/2025
1839,13,2,5/19/2025
4325,269,4,11/30/2024
2275,200,6,6/28/2024
3687,184,1,6/12/2025
3536,68,3,5/1/2025
4848,238,1,2/24/2025
936,190,6,1/31/2025
4624,101,6,2/10/2025
1377,234,8,7/26/2024
3347,342,9,2/24/2025
4779,158,7,1/8/2025
4042,286,6,11/13/2024
3483,98,2,10/24/2024
3160,16,10,3/13/2025
4720,90,,11/25/2024
1853,223,7,12/7/2024
4430,214,4,6/19/2025
3144,267,7,10/2/2024
3144,120,1,9/28/2024
1815,77,,6/4/2025
3316,104,2,1/25/2025
4105,260,6,1/21/2025
3800,129,3,3/22/2025
2759,10,5,9/10/2024
1322,266,1,6/18/2025
3073,336,2,1/19/2025
3088,285,6,12/8/2024
2402,340,8,8/23/2024
989,162,5,2/8/2025
3866,349,,4/11/2025
1357,138,2,11/15/2024
3013,90,7,12/6/2024
800,219,7,1/20/2025
4699,132,,1/11/2025
3722,272,6,4/23/2025
469,272,6,7/21/2024
4764,244,8,6/13/2025
4677,201,1,12/1/2024
3597,138,9,10/10/2024
3921,16,10,2/24/2025
2226,273,3,4/13/2025
788,147,2,10/5/2024
786,101,,6/27/2024
2093,263,,1/6/2025
2854,340,5,5/14/2025
2329,301,6,11/14/2024
780,41,1,7/18/2024
797,130,1,5/21/2025
1152,37,10,1/26/2025
2625,186,6,3/7/2025
3671,267,4,6/9/2025
623,263,9,4/14/2025
4853,111,4,7/17/2024
4374,328,4,4/20/2025
3300,230,10,4/24/2025
2424,126,6,5/31/2025
4162,184,9,9/10/2024
4895,69,2,7/31/2024
2539,267,9,1/22/2025
4570,31,7,11/14/2024
4458,341,8,11/4/2024
2542,253,7,5/11/2025
4618,326,3,12/22/2024
1907,330,7,8/22/2024
1831,10,10,1/27/2025
2208,278,5,10/12/2024
1991,286,7,8/18/2024
2565,243,,8/15/2024
3331,202,1,5/16/2025
3851,93,2,1/5/2025
1687,290,2,8/21/2024
4670,286,1,10/13/2024
2442,62,6,5/11/2025
3203,174,10,11/29/2024
316,163,,4/4/2025
3347,138,3,6/17/2025
1001,333,6,2/22/2025
503,98,8,12/7/2024
610,279,6,3/13/2025
799,242,10,12/15/2024
124,106,10,4/30/2025
314,133,2,1/31/2025
878,319,8,1/19/2025
11,5,7,2/7/2025
3628,3,10,10/4/2024
2393,129,10,2/24/2025
1884,240,4,6/27/2024
4186,80,4,2/27/2025
3448,41,10,3/4/2025
82,339,4,11/19/2024
2830,59,10,8/15/2024
1334,217,3,12/25/2024
2274,71,6,1/18/2025
2165,263,6,2/27/2025
534,314,2,10/27/2024
2195,182,9,7/9/2024
2280,260,6,1/26/2025
4445,5,5,10/19/2024
2020,17,2,4/2/2025
2834,279,7,5/17/2025
2934,183,7,2/11/2025
2930,30,2,5/26/2025
1582,140,2,6/22/2024
3618,107,7,3/23/2025
4619,92,4,2/11/2025
1435,255,7,6/22/2024
483,92,7,7/25/2024
3687,344,7,1/24/2025
4805,294,10,7/22/2024
2618,27,4,5/16/2025
4764,241,3,9/5/2024
1012,54,6,8/31/2024
3789,341,4,12/7/2024
4281,166,4,1/28/2025
776,190,9,12/9/2024
2162,247,9,12/7/2024
749,108,2,2/14/2025
2752,59,1,3/24/2025
3214,143,5,4/9/2025
4783,112,10,11/25/2024
1714,300,4,6/26/2024
4135,150,7,2/28/2025
1819,308,6,4/13/2025
2220,127,6,6/23/2024
1522,69,3,11/19/2024
1310,140,1,8/13/2024
2068,275,,6/1/2025
2797,47,1,5/30/2025
372,45,1,6/7/2025
673,20,7,4/15/2025
3753,177,10,8/15/2024
3347,194,10,5/11/2025
4063,181,7,10/7/2024
4163,185,8,1/17/2025
2497,64,3,2/13/2025
4094,150,7,7/3/2024
3188,26,6,7/7/2024
2103,38,9,7/5/2024
4732,255,4,6/2/2025
3115,169,3,6/8/2025
3475,18,,1/11/2025
4409,336,9,6/19/2025
591,179,6,11/3/2024
3374,27,10,7/25/2024
3358,8,5,12/1/2024
1895,187,7,4/2/2025
1373,20,9,2/13/2025
1661,299,,5/15/2025
1983,231,,6/9/2025
1087,164,3,7/26/2024
1290,183,6,2/28/2025
4643,290,9,5/3/2025
3385,137,1,4/29/2025
2283,7,10,8/12/2024
173,238,1,7/24/2024
1540,317,1,3/15/2025
2139,222,10,10/21/2024
1468,260,8,4/7/2025
1542,250,7,3/10/2025
2103,241,10,2/7/2025
1785,154,2,6/29/2024
4120,199,9,3/2/2025
2810,322,10,12/12/2024
1286,170,,11/8/2024
674,350,4,4/3/2025
3196,229,,1/22/2025
1649,189,4,7/16/2024
345,126,5,9/14/2024
411,295,5,3/4/2025
1815,239,10,7/5/2024
2722,236,10,1/20/2025
524,310,6,1/13/2025
1702,307,6,7/2/2024
3123,121,4,3/2/2025
4892,60,7,5/15/2025
117,189,4,12/25/2024
4181,209,5,5/26/2025
616,128,1,10/28/2024
2216,254,5,7/20/2024
937,307,9,11/20/2024
2401,17,,2/24/2025
2695,243,1,1/29/2025
444,331,3,10/31/2024
4799,154,,5/25/2025
100,215,7,8/8/2024
1701,48,1,7/4/2024
1422,212,5,10/20/2024
1549,184,8,7/3/2024
3939,284,10,10/18/2024
1422,185,9,2/25/2025
2812,194,7,10/6/2024
1318,250,2,5/2/2025
2839,288,8,1/7/2025
1476,180,10,2/7/2025
1535,296,2,1/20/2025
665,145,,7/1/2024
2473,140,8,5/13/2025
3068,298,9,7/19/2024
492,41,2,9/20/2024
3281,126,5,6/2/2025
1565,288,6,11/7/2024
4282,265,8,9/28/2024
1640,17,4,8/15/2024
49,11,2,9/9/2024
242,152,7,3/24/2025
1118,84,9,4/24/2025
2438,243,7,3/25/2025
4487,341,5,4/9/2025
4279,8,,1/15/2025
4989,78,2,7/8/2024
4186,46,3,1/4/2025
2906,86,7,6/3/2025
3975,276,2,6/12/2025
2511,191,,7/18/2024
4265,288,,11/2/2024
4159,13,4,12/14/2024
4420,62,6,2/26/2025
3112,194,8,2/1/2025
192,266,,4/20/2025
1766,235,6,9/20/2024
2873,58,10,1/18/2025
351,119,,10/3/2024
3148,177,9,10/24/2024
1993,7,,7/30/2024
918,134,6,1/28/2025
766,50,5,10/9/2024
1047,184,4,3/25/2025
2791,159,3,1/5/2025
2112,74,10,2/9/2025
3339,299,8,3/2/2025
2162,139,6,11/19/2024
1596,146,8,7/1/2024
3478,8,2,4/8/2025
1308,33,5,1/4/2025
1131,90,3,7/27/2024
2962,61,,10/9/2024
1355,317,,8/8/2024
2190,14,5,3/14/2025
2917,311,,8/31/2024
1258,118,7,6/12/2025
1661,313,,11/25/2024
1546,225,4,10/4/2024
3406,202,3,8/6/2024
3732,344,7,5/4/2025
12,350,,11/25/2024
1560,210,8,10/24/2024
2247,154,4,6/7/2025
2261,54,7,6/12/2025
385,166,10,5/19/2025
1614,140,2,9/8/2024
2899,94,9,8/23/2024
1612,150,3,4/10/2025
3324,92,7,9/29/2024
352,23,,1/3/2025
3391,298,,6/4/2025
883,223,9,3/22/2025
3037,254,6,7/27/2024
3238,2,9,1/24/2025
2971,147,6,2/3/2025
1099,93,7,12/21/2024
3479,277,5,3/5/2025
1779,65,,4/11/2025
675,264,7,9/26/2024
4543,80,4,1/10/2025
930,326,4,11/13/2024
3373,302,7,10/27/2024
1522,176,,9/15/2024
976,61,5,4/16/2025
3226,18,9,5/4/2025
4040,24,1,11/2/2024
368,274,7,7/27/2024
878,117,1,6/25/2024
3489,164,6,7/2/2024
1719,48,5,1/20/2025
611,4,5,5/16/2025
1902,273,,1/17/2025
1267,76,6,11/19/2024
1450,348,10,4/20/2025
2348,234,,8/12/2024
551,199,9,3/31/2025
3147,218,8,8/16/2024
3263,277,10,6/2/2025
1406,51,9,6/23/2024
2042,260,4,1/8/2025
3340,32,10,4/25/2025
4602,340,4,3/9/2025
1283,153,2,5/12/2025
1942,162,6,2/13/2025
3807,7,1,3/22/2025
4616,49,6,10/1/2024
3310,140,10,6/8/2025
4643,179,2,5/28/2025
3591,297,4,7/12/2024
1764,95,6,4/22/2025
1398,110,1,5/23/2025
240,301,,3/13/2025
921,71,5,2/18/2025
3277,308,9,12/12/2024
3392,112,10,7/6/2024
2429,70,10,9/28/2024
374,155,5,8/7/2024
4521,308,8,10/13/2024
67,209,,5/25/2025
1813,106,3,5/12/2025
3975,106,9,11/24/2024
3302,229,,3/12/2025
1010,255,3,1/22/2025
1907,328,6,6/15/2025
2850,188,3,9/11/2024
3986,97,2,11/5/2024
978,199,7,6/1/2025
4072,24,7,1/20/2025
2635,20,4,1/31/2025
2618,15,6,10/30/2024
4495,156,3,8/1/2024
2784,39,4,5/30/2025
933,101,9,10/6/2024
2551,18,10,11/17/2024
4832,84,5,6/8/2025
2213,205,,10/6/2024
1344,199,1,6/10/2025
4254,74,,10/4/2024
812,173,8,6/4/2025
1427,323,8,12/11/2024
1925,349,8,7/15/2024
2176,89,6,8/20/2024
532,143,4,1/14/2025
2222,178,10,5/25/2025
3887,337,3,10/24/2024
1075,323,,12/28/2024
4912,153,7,7/14/2024
3338,76,5,3/14/2025
2937,30,7,8/17/2024
2214,150,5,2/26/2025
757,263,4,12/10/2024
1035,257,5,11/15/2024
3784,325,8,1/1/2025
908,130,10,5/14/2025
1136,261,,6/13/2025
2919,15,,10/25/2024
1364,91,4,4/28/2025
2365,172,1,5/10/2025
3415,226,9,5/18/2025
3383,210,9,3/14/2025
610,14,10,5/17/2025
885,255,8,11/18/2024
2282,7,,10/30/2024
1755,278,6,11/1/2024
4058,101,6,3/30/2025
138,166,5,1/17/2025
3561,120,7,8/5/2024
2844,323,5,5/7/2025
1137,136,10,9/9/2024
3479,247,4,12/23/2024
3143,206,7,9/6/2024
2285,345,4,1/26/2025
2390,308,,5/7/2025
2639,118,4,1/26/2025
2692,115,4,1/17/2025
4864,131,4,3/6/2025
2719,159,5,5/13/2025
2370,92,5,12/3/2024
4059,100,2,6/6/2025
1636,163,4,2/9/2025
4699,26,6,2/12/2025
159,94,6,5/16/2025
2476,150,3,1/18/2025
3146,80,5,10/26/2024
2444,284,1,11/15/2024
77,287,10,5/11/2025
3224,115,1,12/1/2024
3687,109,9,11/27/2024
4874,160,9,9/16/2024
2593,295,,4/2/2025
765,189,1,8/30/2024
4951,64,9,2/14/2025
1588,133,2,5/28/2025
4695,181,9,3/12/2025
73,243,8,12/5/2024
4929,235,2,3/13/2025
4935,241,6,4/28/2025
450,155,7,8/29/2024
324,64,3,4/12/2025
3474,130,6,7/24/2024
2211,79,8,3/4/2025
321,275,4,11/6/2024
3214,100,1,10/9/2024
1671,179,10,9/15/2024
1893,135,5,9/13/2024
1872,17,1,3/14/2025
3777,7,9,8/19/2024
2980,37,3,5/17/2025
1513,39,1,5/17/2025
2668,327,2,6/29/2024
2635,232,5,6/19/2025
3445,260,10,8/21/2024
2647,37,9,4/27/2025
2125,129,10,7/23/2024
461,182,9,4/20/2025
4379,118,5,3/26/2025
4230,74,1,11/18/2024
2517,305,1,5/31/2025
3185,180,7,7/19/2024
3400,288,6,12/23/2024
3973,39,1,5/28/2025
2225,137,9,1/27/2025
4955,294,6,9/9/2024
1771,103,4,6/22/2024
1825,158,7,1/20/2025
1058,32,8,7/22/2024
4387,320,2,7/4/2024
2040,132,7,7/5/2024
4532,202,8,2/24/2025
2426,327,5,5/14/2025
804,38,1,12/10/2024
2452,143,6,12/10/2024
2514,80,10,12/4/2024
4603,289,8,10/8/2024
968,14,2,4/28/2025
251,68,5,1/29/2025
3994,133,4,9/4/2024
2049,323,2,7/19/2024
3520,295,4,3/10/2025
767,74,2,3/10/2025
4764,212,,3/6/2025
523,243,10,9/13/2024
1223,78,2,5/23/2025
3689,245,4,7/31/2024
2310,209,5,8/29/2024
3807,200,5,6/19/2025
1840,34,2,11/27/2024
3237,34,4,6/21/2025
804,165,4,3/4/2025
2927,263,7,11/8/2024
3902,207,8,1/28/2025
2274,290,9,3/15/2025
2497,115,1,1/10/2025
3104,245,5,5/26/2025
827,291,3,3/4/2025
4096,99,4,12/16/2024
4796,301,6,6/3/2025
2639,256,4,3/13/2025
1725,19,6,9/13/2024
800,4,3,12/24/2024
458,299,3,2/3/2025
1153,79,4,12/8/2024
622,131,10,3/1/2025
1218,278,2,5/8/2025
3857,105,6,9/2/2024
817,304,4,1/19/2025
3620,1,,8/7/2024
2781,133,9,11/13/2024
3018,162,10,8/8/2024
3837,6,,1/14/2025
4674,206,8,2/13/2025
4499,30,7,6/27/2024
1625,130,,5/22/2025
4442,292,5,5/17/2025
2773,228,9,2/27/2025
2640,296,,5/17/2025
1821,193,5,10/16/2024
1169,186,2,8/25/2024
4082,193,1,1/7/2025
1054,60,5,1/15/2025
4471,6,7,11/23/2024
4123,302,7,1/24/2025
213,131,7,7/6/2024
265,208,8,3/20/2025
1258,159,2,7/10/2024
1115,344,3,9/3/2024
3095,23,9,2/20/2025
460,242,10,6/2/2025
977,68,1,5/21/2025
3029,144,10,4/22/2025
3329,76,3,2/21/2025
263,171,6,6/22/2024
4994,205,7,10/13/2024
4676,159,9,6/23/2024
4479,332,,5/29/2025
744,301,6,12/13/2024
4304,39,,5/18/2025
559,151,10,10/13/2024
3827,316,,7/21/2024
977,300,8,7/10/2024
1095,228,7,8/5/2024
259,262,6,9/17/2024
3892,144,5,5/22/2025
3996,172,9,2/6/2025
1420,221,8,10/22/2024
926,216,7,4/18/2025
3942,61,9,10/20/2024
1337,190,6,6/26/2024
4547,291,9,4/28/2025
890,186,8,10/15/2024
1749,63,8,9/28/2024
1134,162,2,11/16/2024
3760,34,8,12/23/2024
1864,112,2,2/28/2025
705,350,5,3/5/2025
2847,342,1,3/14/2025
1090,143,5,9/18/2024
1639,295,9,9/20/2024
1655,168,5,5/23/2025
4668,196,2,2/4/2025
2378,332,8,12/4/2024
4408,70,10,11/28/2024
2757,107,9,11/16/2024
3894,156,6,11/5/2024
391,43,3,8/21/2024
222,144,10,12/16/2024
4651,103,3,10/29/2024
2522,1,4,10/31/2024
549,76,10,3/14/2025
694,32,4,4/26/2025
3846,197,,11/24/2024
2406,188,4,6/2/2025
4716,5,,11/28/2024
4086,157,9,8/26/2024
3488,237,10,1/27/2025
4690,182,8,9/23/2024
86,303,4,3/28/2025
3162,42,2,11/12/2024
3530,40,3,6/29/2024
3782,322,8,7/22/2024
1658,328,8,8/24/2024
4994,64,2,6/1/2025
167,199,8,12/15/2024
2148,106,10,3/26/2025
3112,295,8,11/9/2024
2912,73,2,9/3/2024
891,273,10,12/1/2024
4326,97,5,1/9/2025
2486,114,6,12/12/2024
1685,195,1,7/5/2024
197,10,9,12/17/2024
3474,319,7,8/24/2024
1529,61,8,8/2/2024
1347,320,5,3/24/2025
3563,109,9,1/9/2025
2114,150,2,7/2/2024
4055,43,6,12/8/2024
2602,166,5,2/22/2025
701,341,3,8/3/2024
4766,322,4,12/17/2024
1875,5,10,2/8/2025
64,135,3,4/2/2025
3654,232,4,9/8/2024
1423,303,2,8/4/2024
2827,282,9,12/16/2024
1376,127,5,6/18/2025
3186,190,9,5/23/2025
833,2,3,11/24/2024
1545,156,7,10/20/2024
448,339,7,4/7/2025
3031,7,5,2/28/2025
1226,321,1,3/20/2025
2972,70,5,7/28/2024
452,280,8,12/5/2024
316,282,9,1/29/2025
178,171,6,5/7/2025
3167,192,,8/17/2024
4968,288,9,6/22/2024
4313,329,10,3/30/2025
1689,247,6,10/21/2024
1641,88,2,11/29/2024
2268,109,4,3/29/2025
953,315,6,6/21/2025
2398,63,7,12/31/2024
2237,122,5,1/11/2025
3744,146,5,10/16/2024
3017,33,4,7/29/2024
96,41,8,8/11/2024
2040,61,6,8/29/2024
3332,284,2,8/8/2024
3274,223,3,5/4/2025
2597,338,7,11/16/2024
1856,91,6,2/11/2025
1520,31,4,3/16/2025
2860,350,10,12/14/2024
3515,332,9,8/19/2024
2333,224,2,5/17/2025
944,100,6,2/19/2025
1899,261,8,5/16/2025
4146,30,6,1/17/2025
813,253,,10/29/2024
190,89,10,8/13/2024
1262,344,1,2/25/2025
1819,208,4,8/13/2024
4416,31,3,4/22/2025
2389,193,10,3/27/2025
372,315,4,7/22/2024
3121,11,8,5/18/2025
2620,143,8,10/29/2024
4698,288,6,5/26/2025
4416,190,3,8/18/2024
716,122,4,8/11/2024
3931,343,3,3/25/2025
4805,234,6,6/18/2025
837,66,1,8/10/2024
2498,126,1,7/3/2024
4037,64,7,7/21/2024
1660,200,3,6/26/2024
2819,98,3,6/21/2025
2147,253,8,5/7/2025
3613,62,9,7/26/2024
134,57,6,7/27/2024
475,246,7,1/6/2025
351,200,1,10/31/2024
699,119,10,12/1/2024
3260,11,8,7/15/2024
1976,292,9,5/22/2025
2205,8,8,7/7/2024
4420,233,1,10/22/2024
889,286,10,10/21/2024
2932,203,3,10/27/2024
4004,187,3,12/28/2024
3253,73,1,11/1/2024
651,115,6,8/7/2024
3567,285,7,11/18/2024
3453,69,1,2/2/2025
990,288,10,6/21/2025
1497,300,2,1/2/2025
4328,279,7,7/11/2024
775,208,5,5/14/2025
647,88,7,5/27/2025
4036,264,4,1/21/2025
2029,149,10,8/6/2024
255,104,10,1/4/2025
1252,86,3,3/27/2025
2773,293,2,2/20/2025
1619,147,1,1/10/2025
4890,158,1,6/22/2024
753,8,9,2/5/2025
958,35,5,3/8/2025
3196,10,7,3/14/2025
2803,20,3,11/7/2024
3779,195,2,12/14/2024
2143,89,7,6/7/2025
4621,3,,6/9/2025
2877,183,4,1/9/2025
184,113,3,1/1/2025
1425,120,7,7/2/2024
2672,204,4,2/15/2025
4125,12,,12/8/2024
170,303,2,8/21/2024
94,110,1,9/15/2024
1602,158,1,9/14/2024
1965,337,2,6/3/2025
1777,269,7,7/19/2024
4050,41,6,6/28/2024
1672,136,4,11/3/2024
1883,166,10,3/28/2025
143,232,8,4/9/2025
25,347,,9/19/2024
3632,287,3,2/20/2025
3020,245,5,2/1/2025
2063,322,4,9/5/2024
4041,60,6,6/17/2025
840,127,1,11/27/2024
1991,64,4,10/5/2024
1496,78,10,1/11/2025
4722,206,2,10/30/2024
2354,53,5,4/17/2025
595,220,7,4/19/2025
3990,29,3,10/7/2024
4566,146,9,12/6/2024
4153,190,4,8/25/2024
2984,310,1,11/15/2024
260,314,4,8/5/2024
2860,176,3,3/15/2025
4059,7,,7/29/2024
802,287,,4/2/2025
4717,317,,7/24/2024
4100,123,4,8/30/2024
4639,112,,9/9/2024
4432,161,7,3/28/2025
1718,332,,3/2/2025
1378,3,1,4/22/2025
388,87,5,9/4/2024
1607,212,7,10/28/2024
4775,225,4,8/16/2024
2999,118,2,11/15/2024
1897,101,,5/25/2025
3704,159,,9/25/2024
4195,234,1,4/1/2025
4424,13,7,6/10/2025
181,144,7,4/5/2025
401,153,2,2/18/2025
438,255,9,10/24/2024
634,192,4,11/2/2024
706,32,1,10/6/2024
1742,247,4,2/27/2025
2419,23,7,5/10/2025
1649,165,9,9/6/2024
697,184,2,3/26/2025
728,135,,11/26/2024
2339,112,8,2/14/2025
4713,30,10,6/28/2024
471,225,2,2/5/2025
13,217,4,1/13/2025
4016,99,7,1/29/2025
1821,100,10,11/28/2024
2602,338,2,2/21/2025
1786,158,6,11/5/2024
1316,52,8,2/13/2025
4279,61,5,1/5/2025
271,224,5,8/21/2024
3909,139,3,10/4/2024
3903,8,3,3/16/2025
2608,103,8,5/5/2025
4121,11,1,10/2/2024
4361,13,3,7/11/2024
2665,123,10,4/21/2025
4684,291,,11/18/2024
1151,244,,7/23/2024
1536,203,2,12/2/2024
2301,81,10,12/25/2024
257,213,10,4/8/2025
2147,74,9,6/1/2025
4897,26,5,9/3/2024
2893,227,8,1/13/2025
1873,74,2,12/8/2024
1997,137,1,10/4/2024
4546,295,2,8/6/2024
4879,284,10,1/21/2025
3928,112,7,5/22/2025
2450,125,6,5/19/2025
1536,340,6,11/20/2024
3345,36,6,9/20/2024
969,292,,12/8/2024
2831,39,9,12/8/2024
3767,96,2,4/20/2025
1897,200,4,4/26/2025
1786,157,10,5/7/2025
3884,315,1,11/11/2024
3040,165,3,11/6/2024
3858,78,,12/12/2024
4406,96,7,4/14/2025
1629,105,8,6/11/2025
3653,163,5,11/1/2024
3113,348,5,5/30/2025
2773,340,8,8/4/2024
811,189,6,1/6/2025
3491,157,2,12/15/2024
1934,11,6,2/21/2025
4087,5,2,12/20/2024
4534,154,3,3/9/2025
2758,237,,6/3/2025
4963,328,,7/22/2024
